,brand,model,fuel,transtype,owner,manufacture,kms,price
6012,Mahindra,Mahindra TUV 300,Diesel,Automatic,2,2018,56276,625000
6013,Honda,Honda Brio V,Petrol,Manual,2,2012,44408,290000
6014,Tata,Tata Manza Aqua,Diesel,Manual,1,2010,80000,150000
6015,Volkswagen,Volkswagen Ameo 1.0,Petrol,Manual,1,2019,20000,610000
6016,Jeep,Jeep Compass 1.4,Petrol,Automatic,1,2021,19000,2390000
6017,Ford,Ford Endeavour 2.2,Diesel,Automatic,1,2019,73500,2700000
6018,Maruti,Maruti Ciaz Delta,Petrol,Automatic,1,2019,28783,810000
6019,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,43000,975000
6020,Skoda,Skoda Fabia 1.4,Diesel,Manual,2,2010,117,150000
6021,Maruti,Maruti Swift Dzire,Petrol,Automatic,1,2012,46352,450000
6022,Volkswagen,Volkswagen Ameo 1.2,Petrol,Manual,1,2017,84123,440000
6023,Hyundai,Hyundai i20 Asta,Petrol,Manual,1,2019,22773,780000
6024,Maruti,Maruti Alto 800,Petrol,Manual,2,2017,20000,300000
6025,Chevrolet,Chevrolet Beat LT,Petrol,Manual,3,2011,77075,175000
6026,Mercedes-Benz,Mercedes-Benz GLC Progressive,Diesel,Automatic,1,2018,38000,4300000
6027,Renault,Renault KWID 1.0,Petrol,Manual,1,2016,70000,210000
6028,Mercedes-Benz,Mercedes-Benz GLA Class,Diesel,Automatic,1,2016,40000,2050000
6029,Fiat,Fiat Palio 1.2,Petrol,Manual,1,2002,20000,60000
6030,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2016,60000,385000
6031,Maruti,Maruti Alto LXi,Petrol,Manual,1,2008,19521,185000
6032,Maruti,Maruti Alto K10,Petrol,Automatic,2,2017,19800,380000
6033,Toyota,Toyota Innova Crysta,Diesel,Manual,1,2019,50000,1975000
6034,Toyota,Toyota Etios VXD,Diesel,Manual,1,2012,50000,585000
6035,Honda,Honda City i-VTEC,Petrol,Manual,1,2019,37000,1050000
6036,Mahindra,Mahindra TUV 300,Diesel,Manual,1,2019,40000,800000
6037,Honda,Honda WR-V i-DTEC,Diesel,Manual,1,2017,10700,825000
6038,Honda,Honda City i,Petrol,Manual,1,2014,31800,610000
6039,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2016,32400,579000
6040,Honda,Honda Amaze VX,Petrol,Manual,1,2020,4700,785000
6041,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2018,33500,525000
6042,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2018,54800,699000
6043,Hyundai,Hyundai Verna CRDi,Diesel,Manual,1,2017,44000,799000
6044,Maruti,Maruti Wagon R,Petrol,Manual,1,2014,19000,415000
6045,Honda,Honda Jazz VX,Petrol,Automatic,1,2019,22000,789000
6046,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2020,12900,785000
6047,Honda,Honda Amaze V,Petrol,Automatic,1,2019,22700,780000
6048,Maruti,Maruti Zen Estilo,Petrol,Manual,2,2010,69000,189000
6049,Hyundai,Hyundai Santro Xing,Petrol,Manual,1,2012,60000,269000
6050,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2020,9500,900000
6051,Honda,Honda City i-VTEC,Petrol,Manual,1,2021,15000,980000
6052,Kia,Kia Seltos HTK,Petrol,Manual,1,2020,19000,1260000
6053,Toyota,Toyota Innova Crysta,Diesel,Automatic,1,2022,3500,3050000
6054,Ford,Ford Figo Petrol,Petrol,Manual,1,2010,81721,190000
6055,Maruti,Maruti Zen Estilo,Petrol,Manual,1,2012,109,210000
6056,Ford,Ford Figo Petrol,Petrol,Manual,1,2012,87955,195000
6057,Maruti,Maruti Alto K10,Petrol,Automatic,1,2015,50000,330000
6058,Maruti,Maruti Swift Dzire,Petrol,Automatic,1,2019,12990,800000
6059,BMW,BMW 5 Series,Diesel,Automatic,1,2014,75099,2999000
6060,Mercedes-Benz,Mercedes-Benz GL-Class 350,Diesel,Automatic,1,2010,120,1450000
6061,Skoda,Skoda Rapid 1.5,Diesel,Automatic,2,2015,70000,595000
6062,Hyundai,Hyundai i20 Asta,Petrol,Manual,2,2009,90000,250000
6063,Renault,Renault Duster RXS,Petrol,Automatic,2,2021,10000,1250000
6064,Hyundai,Hyundai Creta 1.6,Petrol,Automatic,1,2018,44000,1275000
6065,Skoda,Skoda Rapid Ultima,Petrol,Automatic,1,2013,29500,689000
6066,Honda,Honda Brio V,Petrol,Manual,1,2013,81200,315000
6067,Mahindra,Mahindra TUV 300,Diesel,Automatic,1,2016,50000,700000
6068,Volkswagen,Volkswagen Vento 1.5,Diesel,Automatic,1,2016,141,610000
6069,Honda,Honda Amaze VX,Petrol,Automatic,1,2019,34392,800000
6070,Hyundai,Hyundai Verna SX,Diesel,Automatic,1,2013,90000,600000
6071,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2014,47681,390000
6072,Mini,Mini Cooper Countryman,Petrol,Automatic,1,2019,25900,4099000
6073,Hyundai,Hyundai Santro Xing,Petrol,Manual,3,2009,120,155000
6074,Maruti,Maruti Zen LXI,Petrol,Manual,2,2003,68952,99000
6075,Hyundai,Hyundai i10 Asta,Petrol,Manual,2,2011,41525,335000
6076,Tata,Tata Altroz XZ,Diesel,Manual,1,2021,15000,890000
6077,Kia,Kia Seltos GTX,Petrol,Automatic,1,2021,11000,1825000
6078,Jeep,Jeep Compass 2.0,Diesel,Manual,1,2019,29990,1950000
6079,Honda,Honda City ZX,Petrol,Automatic,1,2020,25000,1450000
6080,Hyundai,Hyundai Verna SX,Diesel,Automatic,1,2022,20000,1500000
6081,Ford,Ford Figo 1.5D,Diesel,Manual,2,2016,90000,400000
6082,Honda,Honda WR-V i-DTEC,Diesel,Manual,1,2018,80000,875000
6083,Honda,Honda City i,Petrol,Automatic,2,2016,50000,850000
6084,Mahindra,Mahindra Scorpio SLE,Diesel,Manual,2,2010,90000,480000
6085,Toyota,Toyota Corolla Altis,Petrol,Automatic,2,2015,70000,926000
6086,Maruti,Maruti Ignis Delta,Petrol,Automatic,1,2020,20000,600000
6087,Skoda,Skoda Rapid 1.0,Petrol,Automatic,1,2018,25000,990000
6088,Maruti,Maruti Alto LXi,Petrol,Manual,2,2006,60000,45000
6089,Audi,Audi Q3 35,Diesel,Automatic,1,2015,56000,2205000
6090,Honda,Honda City i,Petrol,Automatic,1,2016,53000,850000
6091,Ford,Ford Ecosport Sports,Petrol,Manual,1,2020,10000,969999
6092,Audi,Audi A4 2.0,Diesel,Automatic,1,2012,110,1050000
6093,Toyota,Toyota Innova Crysta,Diesel,Manual,1,2018,99990,2200000
6094,Skoda,Skoda Rapid 1.6,Petrol,Manual,2,2014,68000,420000
6095,BMW,BMW 5 Series,Diesel,Automatic,4,2014,68500,2100000
6096,Maruti,Maruti Swift ZXi,Petrol,Manual,2,2015,50599,575000
6097,Volkswagen,Volkswagen Polo 1.0,Petrol,Manual,2,2015,54431,484999
6098,Honda,Honda City i-VTEC,Petrol,Automatic,1,2019,65855,950000
6099,Ford,Ford Ecosport 1.5,Diesel,Manual,2,2014,113,484999
6100,Tata,Tata Nexon EV,Electric,Automatic,1,2020,40000,1450000
6101,Mahindra,Mahindra Scorpio EX,Diesel,Manual,2,2012,100,550000
6102,Mahindra,Mahindra Marazzo M6,Diesel,Manual,1,2021,36700,1485000
6103,Hyundai,Hyundai Verna 1.6,Petrol,Manual,2,2009,40000,250000
6104,Toyota,Toyota Innova Crysta,Diesel,Manual,1,2020,50000,2450000
6105,Toyota,Toyota Innova Crysta,Diesel,Automatic,1,2019,50000,2650000
6106,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2019,40000,600000
6107,Mercedes-Benz,Mercedes-Benz GLS 350d,Diesel,Automatic,1,2018,135,6500000
6108,Honda,Honda Jazz 1.2,Petrol,Manual,1,2016,40000,610000
6109,Audi,Audi A6 35,Diesel,Automatic,1,2016,15000,3300000
6110,Hyundai,Hyundai Creta 1.6,Petrol,Automatic,1,2016,39000,1035000
6111,Mercedes-Benz,Mercedes-Benz GLE 350d,Diesel,Automatic,2,2016,60000,4750000
6112,Toyota,Toyota Etios GD,Diesel,Manual,4,2013,120,320000
6113,Toyota,Toyota Innova Crysta,Diesel,Automatic,1,2019,60000,2575000
6114,Mercedes-Benz,Mercedes-Benz GLE 250d,Diesel,Automatic,1,2017,45000,4950000
6115,BMW,BMW X1 sDrive,Diesel,Automatic,1,2019,23000,3675000
6116,Mahindra,Mahindra XUV500 W11,Diesel,Automatic,1,2019,46952,1700000
6117,Mahindra,Mahindra KUV 100,Diesel,Manual,2,2017,35000,450000
6118,Skoda,Skoda Rapid 1.6,Petrol,Manual,2,2014,70000,430000
6119,Hyundai,Hyundai Verna CRDi,Diesel,Manual,2,2018,90000,880000
6120,Maruti,Maruti Celerio X,Petrol,Manual,1,2018,35000,425000
6121,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2018,19400,525000
6122,Hyundai,Hyundai i20 1.2,Petrol,Manual,2,2012,80000,305000
6123,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2015,30900,450000
6124,Kia,Kia Seltos GTX,Petrol,Automatic,1,2021,30000,1750000
6125,Hyundai,Hyundai Santa Fe,Diesel,Automatic,1,2013,77000,1300000
6126,Hyundai,Hyundai Creta 1.6,Petrol,Manual,1,2018,36000,1350000
6127,Hyundai,Hyundai Creta 1.6,Petrol,Automatic,1,2019,19000,1450000
6128,Ford,Ford Ecosport 1.5,Diesel,Manual,1,2017,70000,825000
6129,Skoda,Skoda Octavia Ambition,Petrol,Manual,1,2014,85000,1200000
6130,Audi,Audi A4 2.0,Petrol,Automatic,1,2010,23000,1500000
6131,Skoda,Skoda Octavia Elegance,Diesel,Automatic,1,2015,75000,1600000
6132,Toyota,Toyota Fortuner 4x4,Diesel,Automatic,1,2013,85000,1950000
6133,Toyota,Toyota Corolla Altis,Petrol,Manual,1,2012,50000,775000
6134,Toyota,Toyota Camry Hybrid,Electric,Automatic,1,2015,50000,2300000
6135,Toyota,Toyota Fortuner 4x4,Diesel,Automatic,1,2016,60000,2550000
6136,Volvo,Volvo XC 90,Diesel,Automatic,1,2018,60000,6500000
6137,Volvo,Volvo S60 D4,Diesel,Automatic,1,2015,36000,2200000
6138,Volvo,Volvo XC60 D5,Diesel,Automatic,1,2015,120,2400000
6139,Audi,Audi A6 2.7,Diesel,Automatic,1,2010,70000,1300000
6140,Audi,Audi Q3 2.0,Diesel,Automatic,2,2013,94000,1600000
6141,Mini,Mini 3 DOOR,Petrol,Automatic,1,2018,9000,3750000
6142,Audi,Audi Q7 3.0,Diesel,Automatic,1,2013,135,2300000
6143,Audi,Audi Q7 45,Diesel,Automatic,1,2018,70000,5800000
6144,BMW,BMW 3 Series,Diesel,Automatic,1,2011,39000,1500000
6145,BMW,BMW 3 Series,Diesel,Automatic,1,2012,50000,1600000
6146,BMW,BMW 3 Series,Diesel,Automatic,1,2020,8000,4500000
6147,BMW,BMW X3 xDrive30d,Diesel,Automatic,1,2016,50000,4000000
6148,Mercedes-Benz,Mercedes-Benz S-Class S,Diesel,Automatic,1,2020,14000,130000
6149,BMW,BMW 5 Series,Diesel,Automatic,1,2018,40000,4600000
6150,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,2,2013,196,375000
6151,Volkswagen,Volkswagen Vento 1.5,Diesel,Automatic,1,2018,95000,850000
6152,Tata,Tata Nexon 1.5,Diesel,Manual,1,2018,48632,750000
6153,Mercedes-Benz,Mercedes-Benz C-Class 200,Petrol,Automatic,2,2008,90000,800000
6154,Volkswagen,Volkswagen Vento 1.5,Diesel,Automatic,1,2018,95000,850000
6155,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,1,2018,55000,3900000
6156,Mercedes-Benz,Mercedes-Benz E-Class Exclusive,Diesel,Automatic,1,2017,18000,4700000
6157,Mercedes-Benz,Mercedes-Benz GLC 220d,Diesel,Automatic,1,2018,29000,5000000
6158,Toyota,Toyota Yaris J,Petrol,Automatic,1,2020,5000,1100000
6159,BMW,BMW 7 Series,Diesel,Automatic,1,2017,25000,7000000
6160,Hyundai,Hyundai i10 Asta,Petrol,Manual,2,2011,41000,325000
6161,Hyundai,Hyundai EON Era,Petrol,Manual,1,2013,63463,250000
6162,Renault,Renault Kiger RXT,Petrol,Automatic,1,2021,20000,899000
6163,Maruti,Maruti Alto 800,Petrol,Manual,1,2014,69852,267000
6164,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2016,29584,525000
6165,Maruti,Maruti Wagon R,Petrol,Manual,1,2014,27514,395000
6166,Renault,Renault Triber RXZ,Petrol,Manual,1,2019,30339,690000
6167,Maruti,Maruti Baleno Alpha,Petrol,Automatic,1,2019,39386,850000
6168,Maruti,Maruti Wagon R,Petrol,Manual,1,2012,64671,300000
6169,Hyundai,Hyundai Santro Sportz,Petrol,Manual,1,2019,30670,490000
6170,Maruti,Maruti Swift VDI,Diesel,Manual,1,2018,46086,670000
6171,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2015,70346,550000
6172,Maruti,Maruti Wagon R,Petrol,Manual,1,2005,50000,150000
6173,Honda,Honda Amaze S,Petrol,Manual,1,2015,80000,400000
6174,Maruti,Maruti Wagon R,Petrol,Automatic,1,2016,58365,449000
6175,Maruti,Maruti Wagon R,Petrol,Manual,1,2017,12000,499000
6176,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2009,58182,290000
6177,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2013,325,325000
6178,Fiat,Fiat Punto 1.3,Diesel,Manual,1,2014,127,270000
6179,Jeep,Jeep Compass 2.0,Diesel,Manual,1,2018,98492,1220000
6180,Maruti,Maruti Swift Dzire,Diesel,Automatic,1,2018,23000,775000
6181,Audi,Audi A3 35,Diesel,Automatic,1,2017,45000,2075000
6182,Toyota,Toyota Innova Crysta,Diesel,Automatic,1,2019,63001,2490000
6183,Ford,Ford Endeavour 3.2,Diesel,Automatic,1,2016,72000,2050000
6184,Maruti,Maruti XL6 Zeta,Petrol,Manual,1,2020,26000,1145000
6185,Toyota,Toyota Innova Crysta,Diesel,Automatic,2,2019,46000,2075000
6186,Toyota,Toyota Innova Crysta,Diesel,Manual,1,2018,140,1950000
6187,Hyundai,Hyundai Venue SX,Petrol,Automatic,1,2021,3500,1060000
6188,Maruti,Maruti Ciaz ZDi,Diesel,Manual,1,2015,120,540000
6189,Volvo,Volvo XC 90,Diesel,Automatic,1,2018,39000,6500000
6190,Volkswagen,Volkswagen Vento 1.5,Diesel,Automatic,1,2017,79100,950000
6191,Maruti,Maruti Zen Estilo,Petrol,Manual,2,2009,60000,175000
6192,Maruti,Maruti XL6 Alpha,Petrol,Manual,1,2022,30000,1000000
6193,Tata,Tata Altroz XZ,Diesel,Manual,1,2020,46000,825000
6194,Volkswagen,Volkswagen Vento 1.6,Petrol,Manual,1,2018,65232,860000
6195,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,1,2010,106,270000
6196,Mahindra,Mahindra TUV 300,Diesel,Automatic,1,2016,49900,800000
6197,Mahindra,Mahindra Scorpio SLX,Diesel,Manual,3,2007,100,265000
6198,Ford,Ford Aspire 1.5,Diesel,Manual,1,2015,110,525000
6199,Hyundai,Hyundai Santro Magna,Petrol,Automatic,1,2020,9000,576000
6200,Maruti,Maruti SX4 S,Petrol,Manual,1,2020,15000,944999
6201,Ford,Ford Endeavour Titanium,Diesel,Automatic,1,2019,45000,3250000
6202,Maruti,Maruti Swift VDI,Diesel,Manual,2,2013,100,450000
6203,Honda,Honda BR-V i-VTEC,Petrol,Automatic,2,2017,80000,815000
6204,Hyundai,Hyundai i20 Sportz,Diesel,Manual,1,2015,80000,532000
6205,Hyundai,Hyundai i20 Asta,Petrol,Automatic,1,2021,11000,1125000
6206,Honda,Honda City i,Petrol,Automatic,2,2015,50000,725000
6207,Hyundai,Hyundai i20 Asta,Diesel,Manual,1,2015,90000,575000
6208,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2018,90000,500000
6209,Skoda,Skoda Rapid 1.5,Diesel,Automatic,1,2019,93500,975000
6210,Hyundai,Hyundai Creta 1.6,Petrol,Automatic,2,2017,32000,999000
6211,Maruti,Maruti Wagon R,Petrol,Manual,1,2014,60000,340000
6212,Chevrolet,Chevrolet Beat Diesel,Diesel,Manual,2,2015,70000,215000
6213,Honda,Honda City ZX,Petrol,Automatic,2,2017,70000,860000
6214,Volkswagen,Volkswagen Beetle 2.0,Petrol,Automatic,2,2010,18999,1525000
6215,Honda,Honda Civic 1.8,Petrol,Automatic,2,2007,110,350000
6216,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2011,145,315000
6217,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2008,60000,190000
6218,Renault,Renault Pulse RxL,Diesel,Manual,1,2012,50000,250000
6219,Maruti,Maruti Wagon R,Petrol,Manual,2,2015,70000,330000
6220,Hyundai,Hyundai i20 Active,Petrol,Manual,1,2015,48000,590000
6221,Isuzu,Isuzu MU 7,Diesel,Manual,3,2014,80000,800000
6222,Hyundai,Hyundai Aura S,Diesel,Manual,1,2020,40000,775000
6223,Hyundai,Hyundai Verna 1.6,Diesel,Manual,1,2015,50000,700000
6224,Fiat,Fiat Punto Pure,Diesel,Manual,1,2012,158,200000
6225,BMW,BMW 3 Series,Diesel,Automatic,1,2017,35000,3150000
6226,Tata,Tata Safari Storme,Diesel,Manual,2,2012,90000,310000
6227,Mahindra,Mahindra XUV500 W8,Diesel,Manual,3,2013,120,750000
6228,Honda,Honda City i,Petrol,Manual,2,2015,60000,550000
6229,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2015,70000,900000
6230,Honda,Honda City E,Petrol,Manual,1,2012,97320,425000
6231,Volkswagen,Volkswagen Vento Diesel,Diesel,Manual,1,2014,118,490000
6232,Honda,Honda Jazz ZX,Petrol,Manual,1,2021,24774,890000
6233,Fiat,Fiat Linea Emotion,Petrol,Manual,1,2010,50000,170000
6234,Renault,Renault KWID Climber,Petrol,Automatic,1,2020,13800,490000
6235,Skoda,Skoda Yeti Ambition,Diesel,Manual,2,2011,147,400000
6236,Honda,Honda Amaze SX,Petrol,Manual,3,2016,50000,480000
6237,Hyundai,Hyundai EON 1.0,Petrol,Manual,2,2017,50000,320000
6238,Honda,Honda BR-V i-DTEC,Diesel,Manual,1,2018,30000,850000
6239,Toyota,Toyota Innova 2.5,Diesel,Manual,1,2014,56001,1490000
6240,Honda,Honda City i,Diesel,Manual,1,2016,60000,725000
6241,Toyota,Toyota Corolla Altis,Petrol,Automatic,2,2016,32976,1039000
6242,Maruti,Maruti Wagon R,Petrol,Manual,1,2014,6830,354000
6243,Nissan,Nissan Micra Active,Petrol,Manual,1,2016,76018,328000
6244,Hyundai,Hyundai EON Magna,Petrol,Manual,1,2016,65841,270000
6245,Hyundai,Hyundai Creta 1.6,Petrol,Manual,2,2017,29943,799000
6246,Tata,Tata New Safari,Diesel,Manual,1,2014,35383,501000
6247,Maruti,Maruti Zen VXI,Petrol,Manual,3,2004,90000,95000
6248,Skoda,Skoda Superb Elegance,Petrol,Automatic,2,2012,50000,475000
6249,Chevrolet,Chevrolet Beat LS,Petrol,Manual,1,2010,63723,134000
6250,Maruti,Maruti Wagon R,Cng,Manual,1,2016,75270,340000
6251,Hyundai,Hyundai i20 1.2,Petrol,Manual,3,2011,80502,264000
6252,Fiat,Fiat Linea 1.4,Petrol,Manual,1,2013,39520,224000
6253,Volkswagen,Volkswagen Polo Petrol,Petrol,Manual,1,2011,60000,295000
6254,Volkswagen,Volkswagen Polo Petrol,Petrol,Manual,1,2010,79000,265000
6255,Volkswagen,Volkswagen CrossPolo 1.5,Diesel,Manual,1,2015,66000,484999
6256,Mahindra,Mahindra XUV500 W8,Diesel,Manual,2,2012,116,463000
6257,Audi,Audi A6 3.0,Diesel,Automatic,2,2012,76398,1085000
6258,Audi,Audi RS5 Coupe,Petrol,Automatic,2,2011,55000,3500000
6259,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2014,61000,447000
6260,Land,Land Rover Freelander,Diesel,Automatic,2,2014,80000,1850000
6261,Maruti,Maruti Ciaz VDi,Diesel,Manual,1,2016,64803,604000
6262,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2010,34453,252000
6263,Maruti,Maruti Swift Dzire,Petrol,Automatic,2,2017,17348,575000
6264,Tata,Tata Nexon 1.5,Diesel,Manual,1,2018,102,600000
6265,Nissan,Nissan Sunny XL,Petrol,Automatic,1,2013,90592,400000
6266,Maruti,Maruti Baleno Alpha,Diesel,Manual,1,2018,80000,750000
6267,Honda,Honda Amaze VX,Petrol,Manual,1,2015,19062,470000
6268,Honda,Honda CR-V 2.4L,Petrol,Automatic,1,2015,65000,1075000
6269,Mitsubishi,Mitsubishi Outlander 2.4,Petrol,Automatic,1,2011,45000,525000
6270,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,1,2013,83634,398000
6271,Mercedes-Benz,Mercedes-Benz M-Class ML,Diesel,Automatic,2,2013,103,2050000
6272,Mahindra,Mahindra TUV 300,Diesel,Automatic,2,2016,42032,599000
6273,Honda,Honda Mobilio S,Diesel,Manual,3,2014,89653,436000
6274,Mercedes-Benz,Mercedes-Benz GLC 220d,Diesel,Automatic,1,2018,57000,4500000
6275,Mercedes-Benz,Mercedes-Benz GL-Class 350,Diesel,Automatic,1,2014,80000,3275000
6276,BMW,BMW X1 sDrive,Diesel,Automatic,3,2013,82000,950000
6277,Audi,Audi A4 2.0,Diesel,Automatic,1,2013,50000,1225000
6278,Toyota,Toyota Camry Hybrid,Petrol,Automatic,1,2018,98000,1875000
6279,Volkswagen,Volkswagen Polo 1.5,Diesel,Manual,2,2014,71033,393000
6280,Toyota,Toyota Corolla Altis,Petrol,Automatic,3,2009,95000,325000
6281,Mahindra,Mahindra XUV500 W10,Diesel,Manual,2,2018,68000,1200000
6282,Audi,Audi A6 2.0,Diesel,Automatic,2,2013,98000,1275000
6283,Maruti,Maruti Swift Vdi,Diesel,Manual,1,2008,92860,199000
6284,Honda,Honda City E,Petrol,Manual,1,2012,77132,300000
6285,Skoda,Skoda New Laura,Diesel,Automatic,2,2008,118,135000
6286,MG,MG ZS EV,Electric,Automatic,1,2021,28000,2185000
6287,Volkswagen,Volkswagen Vento Petrol,Petrol,Automatic,1,2010,71760,273000
6288,Skoda,Skoda Octavia Elegance,Diesel,Automatic,1,2014,84612,913000
6289,Maruti,Maruti Ciaz VDI,Diesel,Manual,1,2017,124,593000
6290,Maruti,Maruti Wagon R,Cng,Manual,1,2016,47756,341000
6291,BMW,BMW X5 xDrive,Diesel,Automatic,1,2017,65000,5200000
6292,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2011,37125,375000
6293,Hyundai,Hyundai Verna 1.6,Petrol,Manual,3,2013,87013,352000
6294,Honda,Honda City 1.5,Petrol,Manual,1,2010,149,271000
6295,Volkswagen,Volkswagen Vento Petrol,Petrol,Manual,3,2012,82145,254000
6296,Toyota,Toyota Etios Liva,Diesel,Manual,1,2011,75805,282000
6297,Renault,Renault Duster 110PS,Diesel,Manual,1,2015,73000,575000
6298,Maruti,Maruti Swift Dzire,Petrol,Manual,2,2009,91717,190000
6299,Maruti,Maruti Swift VXI,Petrol,Manual,1,2013,61828,317000
6300,Maruti,Maruti Wagon R,Petrol,Manual,1,2012,98554,238000
6301,Maruti,Maruti Ertiga ZXI,Petrol,Manual,2,2013,112,462000
6302,BMW,BMW 7 Series,Diesel,Automatic,1,2013,9329,2418000
6303,Skoda,Skoda Rapid 1.5,Diesel,Manual,1,2017,64419,666000
6304,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2016,91892,563000
6305,Hyundai,Hyundai i20 Asta,Petrol,Manual,2,2015,50827,479000
6306,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2015,69167,553000
6307,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,3,2011,84489,99205
6308,Kia,Kia Seltos HTE,Diesel,Manual,1,2021,35343,1182000
6309,Maruti,Maruti Wagon R,Petrol,Manual,1,2012,100,236000
6310,Tata,Tata Nexon EV,Electric,Automatic,1,2020,54239,367000
6311,Renault,Renault KWID RXT,Petrol,Manual,3,2018,26457,313000
6312,Maruti,Maruti Ertiga VXI,Cng,Manual,1,2014,67231,486000
6313,Maruti,Maruti Wagon R,Lpg,Manual,1,2008,74228,121000
6314,Maruti,Maruti Celerio VXI,Cng,Manual,1,2017,55362,451000
6315,Hyundai,Hyundai i10 Magna,Petrol,Automatic,3,2010,80896,179000
6316,Skoda,Skoda Slavia 1.0,Petrol,Manual,1,2022,2263,1270000
6317,Hyundai,Hyundai Creta SX,Diesel,Manual,1,2021,25000,1750000
6318,Maruti,Maruti Vitara Brezza,Petrol,Manual,1,2021,14572,1008000
6319,Toyota,Toyota Innova 2.5,Diesel,Manual,1,2011,91865,566000
6320,Honda,Honda Mobilio S,Diesel,Manual,1,2015,77000,595000
6321,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2014,36109,395000
6322,Jaguar,Jaguar XJ 5.0,Petrol,Automatic,2,2012,72000,2975000
6323,Toyota,Toyota Fortuner 2.8,Diesel,Automatic,1,2018,73500,3000000
6324,Chevrolet,Chevrolet Tavera Neo,Diesel,Manual,1,2015,212,596000
6325,Honda,Honda City i,Petrol,Manual,1,2016,73079,712000
6326,Toyota,Toyota Innova Crysta,Diesel,Automatic,1,2017,47791,1546000
6327,Maruti,Maruti Ciaz ZXi,Petrol,Manual,2,2015,89982,490000
6328,Hyundai,Hyundai Santro Xing,Petrol,Manual,3,2008,100,112999
6329,Volkswagen,Volkswagen Polo Petrol,Petrol,Manual,2,2013,42788,303000
6330,Maruti,Maruti Swift VXI,Petrol,Manual,2,2012,53127,276000
6331,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2010,47832,256999
6332,Toyota,Toyota Fortuner 3.0,Diesel,Manual,2,2010,119,878999
6333,Tata,Tata Zest Revotron,Petrol,Manual,1,2015,13251,323000
6334,Hyundai,Hyundai Verna SX,Petrol,Automatic,1,2021,10514,1432000
6335,Ford,Ford Ecosport 1.5,Petrol,Manual,1,2013,58613,444000
6336,Tata,Tata Nano Lx,Petrol,Manual,2,2010,46883,54613
6337,Volkswagen,Volkswagen Polo Petrol,Petrol,Manual,2,2011,56000,325000
6338,Chevrolet,Chevrolet Enjoy Petrol,Petrol,Manual,1,2014,210,300000
6339,Hyundai,Hyundai i10 Sportz,Petrol,Automatic,2,2010,103,249000
6340,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2012,86000,345000
6341,Volkswagen,Volkswagen Vento Petrol,Petrol,Manual,1,2011,76000,299000
6342,Volkswagen,Volkswagen Vento Petrol,Petrol,Automatic,2,2011,76000,325000
6343,Maruti,Maruti Wagon R,Cng,Manual,3,2017,40000,400000
6344,Hyundai,Hyundai Tucson 2.0,Diesel,Automatic,1,2018,50000,1750000
6345,Hyundai,Hyundai Verna VTVT,Petrol,Automatic,1,2018,20000,1030000
6346,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2012,74000,669000
6347,Hyundai,Hyundai i10 Magna,Petrol,Manual,3,2008,120,120000
6348,Maruti,Maruti Estilo LXI,Petrol,Manual,2,2009,70000,105000
6349,Honda,Honda City i,Diesel,Manual,2,2015,87000,650000
6350,Honda,Honda Civic 1.8,Petrol,Manual,3,2007,110,140000
6351,Skoda,Skoda Superb Style,Petrol,Automatic,1,2017,61000,1650000
6352,Volkswagen,Volkswagen Polo 1.2,Petrol,Manual,1,2016,21300,580000
6353,Mahindra,Mahindra Bolero ZLX,Diesel,Manual,3,2015,110,520000
6354,Toyota,Toyota Urban cruiser,Petrol,Automatic,1,2022,11400,1215000
6355,Honda,Honda WR-V Exclusive,Petrol,Manual,1,2018,30000,700000
